"id","DateTime","DateTimeDigitized","DateTimeOriginal","ExifVersion","ExposureBias","FNumber","Flash","FocalLength","GPSAltitude","GPSAltitudeRef","GPSDateStamp","GPSInfo","GPSLatitude","GPSLatitudeRef","GPSLongitude","GPSLongitudeRef","GPSProcessingMethod","GPSTimeStamp","ISO","brightnessValue","compressedBitsPerPixel","contrast","digitalZoomRatio","exposureProgram","exposureTime","focalLengthIn35mmFilm","gPanoCaptureSoftware","gPanoCroppedAreaImageHeightPixels","gPanoCroppedAreaImageWidthPixels","gPanoCroppedAreaLeftPixels","gPanoCroppedAreaTopPixels","gPanoFullPanoHeightPixels","gPanoFullPanoWidthPixels","gPanoLargestValidInteriorRectHeight","gPanoLargestValidInteriorRectLeft","gPanoLargestValidInteriorRectTop","gPanoLargestValidInteriorRectWidth","gPanoNorthPosInX","gPanoProjectionType","gPanoStitchingSoftware","gPanoUsePanoramaViewer","lightSource","make","maxApertureValue","meteringMode","model","pixelXDimension","pixelYDimension","resolutionUnit","saturation","sharpness","whiteBalance","xResolution","yResolution","Orientation"
"192","2014-09-21 04:01:35","2014-09-20 10:33:41","2014-09-20 10:33:41","0230","0","4","24","4.5","","","","","","","","","","","100","","3","","1","","0.016666666666666666","","","","","","","","","","","","","","","","","","Canon","3.625","5","Canon PowerShot SX240 HS","4000","2248","2","","","0","180","180","0"
"193","2014-10-03 17:07:50","2014-10-02 12:59:52","2014-10-02 12:59:52","0220","0","2","24","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","8.906857","12985504/4085760 (3.178)","0","0","2","0.000208","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","2688","1520","","0","0","0","72","72","0"
"194","2014-10-03 17:07:59","2014-10-02 13:44:27","2014-10-02 13:44:27","0221","","2.8","16","3.85","149.0006868131868","0","","802","34.55441388888889","N","112.46965","E","","","80","3.512086513994911","","","","2","0.041666666666666664","35","","","","","","","","","","","","","","","","","Apple","","3","iPhone 4","1936","2592","","","","0","72","72","0"
"195","2014-10-03 17:07:54","2014-10-02 13:25:51","2014-10-02 13:25:51","0221","","2.8","16","3.85","154.23282442748092","0","","802","34.61728611111111","N","112.46733888888889","E","","","320","0.6672935049905975","","","","2","0.06666666666666667","35","","","","","","","","","","","","","","","","","Apple","","3","iPhone 4","1936","2592","","","","0","72","72","0"
"196","2014-10-03 17:08:00","2014-10-02 13:44:33","2014-10-02 13:44:33","0221","","2.8","16","3.85","176.76271186440678","0","","802","34.55708333333333","N","112.47096388888889","E","","","100","5.423037716615698","","","","2","0.008333333333333333","35","","","","","","","","","","","","","","","","","Apple","","3","iPhone 4","2592","1936","","","","0","72","72","0"
"197","2014-10-03 17:07:52","2014-10-02 13:20:07","2014-10-02 13:20:07","0220","0","2","24","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","9.099503","12238048/4085760 (2.995)","0","0","2","0.000182","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","2688","1520","","0","0","0","72","72","0"
"198","2014-10-03 17:07:52","2014-10-02 13:22:29","2014-10-02 13:22:29","0220","0","2","24","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","5.234432","8579216/4085760 (2.1)","0","0","2","0.002656","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","1520","2688","","0","0","0","72","72","0"
"199","2014-10-03 17:07:51","2014-10-02 13:17:13","2014-10-02 13:17:13","0220","0","2","24","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","8.447425","12681840/4085760 (3.104)","0","0","2","0.000286","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","2688","1520","","0","0","0","72","72","0"
"200","2014-10-03 17:07:53","","2014-10-02 13:24:54","0220","","","","","","","","512","34.55638888888888","N","112.47694444444444","E","","","","","","","","","","","","","","","","","","","","","","","","","","","SAMSUNG","","","GT-N7100","2448","3264","","","","","","","0"
"201","2014-10-03 17:07:52","2014-10-02 13:17:26","2014-10-02 13:17:26","0220","0","2","24","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","8.321894","13609464/4085760 (3.331)","0","0","2","0.000312","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","2688","1520","","0","0","0","72","72","0"
"202","2014-10-03 17:07:56","2014-10-02 13:32:33","2014-10-02 13:32:32","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","1.999967","6833408/4085760 (1.672)","0","1","2","0.025","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","1520","2688","","0","0","0","72","72","0"
"203","2014-10-03 17:07:58","2014-10-02 13:40:57","2014-10-02 13:40:57","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","5.603077","8591256/4085760 (2.103)","0","0","2","0.002057","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","2688","1520","","0","0","0","72","72","0"
"204","2014-10-03 17:07:56","2014-10-02 13:32:53","2014-10-02 13:32:53","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","4.941073","8329216/4085760 (2.039)","0","1","2","0.003255","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","1520","2688","","0","0","0","72","72","0"
"205","2014-10-03 17:07:57","2014-10-02 13:33:59","2014-10-02 13:33:59","0220","0","2.6","0","3.7","118","0","2014-10-02 08:00:00","4760","34.55722222222222","N","112.47055555555556","E","","","80","5.11328125","","","","3","0.008064516129032258","","","","","","","","","","","","","","","","","","SAMSUNG","2.76","2","GT-N7100","2448","3264","","","","0","","","0"
"206","2014-10-03 17:07:58","2014-10-02 13:38:07","2014-10-02 13:38:07","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","7.514539","9743000/4085760 (2.385)","0","0","2","0.000546","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","2688","1520","","0","0","0","72","72","0"
"207","2014-10-03 17:08:02","2014-10-02 13:59:13","2014-10-02 13:59:13","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","5.206418","8998592/4085760 (2.202)","0","0","2","0.002708","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","1520","2688","","0","0","0","72","72","0"
"208","2014-10-03 17:08:00","2014-10-02 13:47:13","2014-10-02 13:47:13","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","5.061368","11270104/4085760 (2.758)","0","0","2","0.002994","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","2688","1520","","0","0","0","72","72","0"
"209","2014-10-03 17:08:03","2014-10-02 14:03:50","2014-10-02 14:03:50","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","1.999967","7842680/4085760 (1.92)","0","0","2","0.025","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","1520","2688","","0","0","0","72","72","0"
"210","2014-10-03 17:07:59","2014-10-02 13:41:05","2014-10-02 13:41:05","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","7.999967","12580384/4085760 (3.079)","0","0","2","0.00039","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","2688","1520","","0","0","0","72","72","0"
"211","2014-10-03 17:08:01","2014-10-02 13:49:37","2014-10-02 13:49:36","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","8.906857","11352272/4085760 (2.778)","0","0","2","0.000208","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","2688","1520","","0","0","0","72","72","0"
"212","2014-10-03 17:08:03","2014-10-02 14:05:48","2014-10-02 14:05:48","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","160","2.228785","7857464/4085760 (1.923)","0","0","2","0.016667","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","1520","2688","","0","0","0","72","72","0"
"213","2014-10-03 17:08:07","2014-10-02 14:24:33","2014-10-02 14:24:32","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","2.584929","9648672/4085760 (2.362)","0","0","2","0.016667","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","2688","1520","","0","0","0","72","72","0"
"214","2014-10-03 17:08:03","2014-10-02 14:06:26","2014-10-02 14:06:25","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","3.87619","11320536/4085760 (2.771)","0","0","2","0.00681","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","1520","2688","","0","0","0","72","72","0"
"215","2014-10-03 17:08:06","2014-10-02 14:06:37","2014-10-02 14:06:36","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","3.961414","10889992/4085760 (2.665)","0","0","2","0.006419","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","1520","2688","","0","0","0","72","72","0"
"216","2014-10-03 17:08:14","2014-10-02 14:51:28","2014-10-02 14:51:28","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","4.344615","10766320/4085760 (2.635)","0","0","2","0.004921","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","1520","2688","","0","0","0","72","72","0"
"217","2014-10-03 17:08:13","2014-10-02 14:50:14","2014-10-02 14:50:14","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","3.832716","10213480/4085760 (2.5)","0","0","2","0.007018","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","1520","2688","","0","0","0","72","72","0"
"218","2014-10-03 17:08:15","2014-10-02 14:52:36","2014-10-02 14:52:36","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","4.002975","6799568/4085760 (1.664)","0","1","2","0.006237","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","1520","2688","","0","0","0","72","72","0"
"219","2014-10-03 17:08:15","2014-10-02 14:52:17","2014-10-02 14:52:17","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","4.584929","10614672/4085760 (2.598)","0","0","2","0.004166","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","1520","2688","","0","0","0","72","72","0"
"220","2014-10-03 17:08:15","2014-10-02 14:51:46","2014-10-02 14:51:46","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","3.584929","10915176/4085760 (2.672)","0","0","2","0.008333","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","1520","2688","","0","0","0","72","72","0"
"221","2014-10-03 17:08:17","2014-10-02 15:02:33","2014-10-02 15:02:33","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","7.999967","11323256/4085760 (2.771)","0","0","2","0.00039","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","2688","1520","","0","0","0","72","72","0"
"222","2014-10-03 17:08:16","2014-10-02 14:53:10","2014-10-02 14:53:10","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","4.30323","10812528/4085760 (2.646)","0","0","2","0.005065","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","2688","1520","","0","0","0","72","72","0"
"223","2014-10-03 17:08:17","2014-10-02 14:53:16","2014-10-02 14:53:16","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","4.558129","10831680/4085760 (2.651)","0","0","2","0.004244","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","2688","1520","","0","0","0","72","72","0"
"224","2014-10-03 17:08:16","2014-10-02 14:52:44","2014-10-02 14:52:44","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","4.873435","9148080/4085760 (2.239)","0","1","2","0.003411","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","2688","1520","","0","0","0","72","72","0"
"225","2014-10-03 17:08:18","2014-10-02 15:10:25","2014-10-02 15:10:25","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","6.862464","9767984/4085760 (2.391)","0","0","2","0.000859","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","2688","1520","","0","0","0","72","72","0"
"226","2014-10-03 17:08:18","2014-10-02 15:10:29","2014-10-02 15:10:29","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","100","6.943383","12234664/4085760 (2.994)","0","0","2","0.001015","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","2688","1520","","0","0","0","72","72","0"
"227","2014-10-03 17:08:21","2014-10-02 15:34:33","2014-10-02 15:34:33","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","1.999967","7040880/4085760 (1.723)","0","0","2","0.025","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","2688","1520","","0","0","0","72","72","0"
"228","2014-10-03 17:08:20","2014-10-02 15:34:23","2014-10-02 15:34:23","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","2.584929","7547592/4085760 (1.847)","0","0","2","0.016667","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","2688","1520","","0","0","0","72","72","0"
"229","2014-10-03 17:08:22","2014-10-02 16:09:56","2014-10-02 16:09:56","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","7.151969","9064552/4085760 (2.219)","0","0","2","0.000703","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","2688","1520","","0","0","0","72","72","0"
"230","2014-10-03 17:08:22","2014-10-02 16:10:31","2014-10-02 16:10:31","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","8.736933","10256712/4085760 (2.51)","0","0","2","0.000234","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","2688","1520","","0","0","0","72","72","0"
"231","2014-10-03 17:08:22","2014-10-02 16:10:38","2014-10-02 16:10:38","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","7.736932","14836704/4085760 (3.631)","0","0","2","0.000468","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","2688","1520","","0","0","0","72","72","0"
"232","2014-10-03 17:08:23","2014-10-02 16:33:01","2014-10-02 16:33:01","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","1.584929","8817224/4085760 (2.158)","0","0","2","0.033334","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","2688","1520","","0","0","0","72","72","0"
"233","2014-10-03 17:07:55","","2014-10-02 13:30:46","0220","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Protected","","","One","5414","1724","","","","","","","0"
"234","2014-10-03 17:07:51","","2014-10-02 13:15:09","0220","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Protected","","","One","4346","1756","","","","","","","0"
"235","2014-10-03 17:08:23","2014-10-02 16:32:42","2014-10-02 16:32:42","0220","0","2","0","3.82","","","2014-10-02 08:00:00","960","","","","","","","125","4.344615","8391600/4085760 (2.054)","0","0","2","0.004921","28","","","","","","","","","","","","","","","","0","Protected","2","255","Protected","1520","2688","","0","0","0","72","72","0"
"236","2014-10-03 17:07:57","","2014-10-02 13:34:26","0220","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Protected","","","One","5936","1744","","","","","","","0"
"237","2014-10-03 17:08:01","","2014-10-02 13:48:15","0220","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Protected","","","One","4534","1650","","","","","","","0"
"238","2014-10-03 17:08:02","","2014-10-02 13:50:17","0220","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Protected","","","One","6310","1672","","","","","","","0"
"239","2014-10-03 17:08:05","","2014-10-02 14:06:33","0220","","","","","","","","","","","","","","","","","","","","","","","","5118","7052","2966","0","6236","12472","5118","0","0","7052","","equirectangular","","True","","Protected","","","One","7052","5118","","","","","","","0"
"240","2014-10-03 17:08:08","","2014-10-02 14:28:16","0220","","","","","","","","","","","","","","","","","","","","","","","","5142","5454","3640","0","6322","12644","5142","0","0","5454","","equirectangular","","True","","Protected","","","One","5454","5142","","","","","","","0"
"241","2014-10-03 17:08:10","","2014-10-02 14:48:17","0220","","","","","","","","","","","","","","","","","","","","","","","","4864","9728","0","0","4864","9728","4864","0","0","9728","","equirectangular","","True","","Protected","","","One","9728","4864","","","","","","","0"
"242","2014-10-03 17:08:13","","2014-10-02 14:48:46","0220","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Protected","","","One","7692","1738","","","","","","","0"
"243","2014-10-03 17:08:20","","2014-10-02 15:24:09","0220","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Protected","","","One","5364","1712","","","","","","","0"
"244","2014-10-04 11:30:01","2014-10-04 11:30:01","2014-10-04 11:30:01","0220","0","2.6","0","3.7","630","0","","4752","35.215833333333336","N","112.80055555555555","E","","","80","8.44921875","","","","3","0.0008532423208191126","","","","","","","","","","","","","","","","","","SAMSUNG","2.76","2","GT-N7100","2448","3264","","","","","","","6"
"245","2014-10-04 11:30:24","2014-10-04 11:30:24","2014-10-04 11:30:24","0220","0","2.6","0","3.7","637","0","","4752","35.215833333333336","N","112.80027777777778","E","","","80","9.29296875","","","","3","0.00046992481203007516","","","","","","","","","","","","","","","","","","SAMSUNG","2.76","2","GT-N7100","2448","3264","","","","","","","6"
"246","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2448","3264","","","","","","","0"
"247","2014-10-04 12:17:38","2014-10-04 12:17:38","2014-10-04 12:17:38","0220","0","2.6","0","3.7","670","0","","4752","35.218611111111116","N","112.79777777777778","E","","","80","8.28125","","","","3","0.0009727626459143969","","","","","","","","","","","","","","","","","","SAMSUNG","2.76","2","GT-N7100","2448","3264","","","","","","","6"
"248","2014-10-04 12:10:38","2014-10-04 12:10:38","2014-10-04 12:10:38","0220","0","2.6","0","3.7","751","0","","4752","35.21888888888889","N","112.79722222222222","E","","","80","6.83203125","","","","3","0.002512562814070352","","","","","","","","","","","","","","","","","","SAMSUNG","2.76","2","GT-N7100","2448","3264","","","","","","","0"
"249","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2448","3264","","","","","","","0"
"250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2448","3264","","","","","","","0"
"251","2014-10-04 12:18:14","2014-10-04 12:18:14","2014-10-04 12:18:14","0220","0","2.6","0","3.7","716","0","","4752","35.218611111111116","N","112.7975","E","","","80","8.6015625","","","","3","0.0007739938080495357","","","","","","","","","","","","","","","","","","SAMSUNG","2.76","2","GT-N7100","2448","3264","","","","","","","6"
"252","2014-10-04 12:18:27","2014-10-04 12:18:27","2014-10-04 12:18:27","0220","0","2.6","0","3.7","716","0","","4752","35.21888888888889","N","112.7975","E","","","80","8.4609375","","","","3","0.0008116883116883117","","","","","","","","","","","","","","","","","","SAMSUNG","2.76","2","GT-N7100","2448","3264","","","","","","","6"
"253","2014-10-04 13:52:06","2014-10-04 13:52:06","2014-10-04 13:52:06","0220","0","2.6","0","3.7","1024","0","","4752","35.216944444444444","N","112.79555555555555","E","","","80","7.296875","","","","3","0.001996007984031936","","","","","","","","","","","","","","","","","","SAMSUNG","2.76","2","GT-N7100","2448","3264","","","","","","","6"
"254","2014-10-04 12:11:10","2014-10-04 12:11:10","2014-10-04 12:11:10","0220","0","2.6","0","3.7","750","0","","4752","35.21888888888889","N","112.79722222222222","E","","","80","5.6328125","","","","3","0.005076142131979695","","","","","","","","","","","","","","","","","","SAMSUNG","2.76","2","GT-N7100","2448","3264","","","","","","","6"
"255","2014-10-04 12:10:57","2014-10-04 12:10:57","2014-10-04 12:10:57","0220","0","2.6","0","3.7","744","0","","4752","35.21888888888889","N","112.79722222222222","E","","","80","5.8359375","","","","3","0.004975124378109453","","","","","","","","","","","","","","","","","","SAMSUNG","2.76","2","GT-N7100","2448","3264","","","","","","","0"
"256","2014-10-04 13:54:53","","","","","","","","","","","330","35.17388888888889","N","112.7825","E","","","","","","","","","","","","","","","","","","","","","","","","","","","SAMSUNG","","","GT-N7100","3264","2448","","","","","","","6"
"257","2014-10-04 13:53:40","2014-10-04 13:53:40","2014-10-04 13:53:40","0220","0","2.6","0","3.7","1012","0","2014-10-04 08:00:00","4782","35.21666666666667","N","112.79555555555555","E","","","80","6.84375","","","","3","0.002583979328165375","","","","","","","","","","","","","","","","","","SAMSUNG","2.76","2","GT-N7100","3264","2448","","","","0","","","0"
"258","2014-10-04 13:53:49","2014-10-04 13:53:49","2014-10-04 13:53:49","0220","0","2.6","0","3.7","1012","0","2014-10-04 08:00:00","4782","35.21666666666667","N","112.79555555555555","E","","","80","7.0390625","","","","3","0.002145922746781116","","","","","","","","","","","","","","","","","","SAMSUNG","2.76","2","GT-N7100","3264","2448","","","","0","","","0"
"259","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2448","3264","","","","","","","0"
"260","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2448","3264","","","","","","","0"
"261","2014-10-04 13:55:29","2014-10-04 13:55:29","2014-10-04 13:55:29","0220","0","2.6","0","3.7","1001","0","2014-10-04 08:00:00","4782","35.217222222222226","N","112.795","E","","","80","7.29296875","","","","3","0.001893939393939394","","","","","","","","","","","","","","","","","","SAMSUNG","2.76","2","GT-N7100","3264","2448","","","","0","","","0"
"262","2014-10-04 15:18:11","2014-10-04 15:18:11","2014-10-04 15:18:11","0220","0","2.6","0","3.7","598","0","2014-10-04 08:00:00","4782","35.20666666666667","N","112.79777777777778","E","","","80","5.96484375","","","","3","0.004629629629629629","","","","","","","","","","","","","","","","","","SAMSUNG","2.76","2","GT-N7100","3264","2448","","","","0","","","0"
"263","2014-10-04 13:55:20","2014-10-04 13:55:20","2014-10-04 13:55:20","0220","0","2.6","0","3.7","999","0","2014-10-04 08:00:00","4782","35.217222222222226","N","112.795","E","","","80","8.23828125","","","","3","0.0009293680297397769","","","","","","","","","","","","","","","","","","SAMSUNG","2.76","2","GT-N7100","3264","2448","","","","0","","","0"
"264","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2448","3264","","","","","","","0"
"265","2014-10-04 16:02:48","","","","","","","","","","","330","35.193888888888885","N","112.80944444444444","E","","","","","","","","","","","","","","","","","","","","","","","","","","","SAMSUNG","","","GT-N7100","3264","2448","","","","","","","0"
"266","2014-10-04 15:31:30","2014-10-04 15:31:30","2014-10-04 15:31:30","0220","0","2.6","0","3.7","668","0","","4752","35.20611111111111","N","112.79805555555555","E","","","160","3.859375","","","","3","0.01","","","","","","","","","","","","","","","","","","SAMSUNG","2.76","2","GT-N7100","2448","3264","","","","","","","6"
"267","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2448","3264","","","","","","","0"
"268","2014-10-04 13:56:14","","","","","","","","","","","94","35.21654166666667","N","112.79561666666666","E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1400","856","","","","","","","0"
"269","2014-10-04 18:58:56","2014-10-04 18:58:56","2014-10-04 18:58:56","0220","0","2.6","0","3.7","96","0","2014-10-04 08:00:00","4782","35.17444444444444","N","113.08666666666666","E","","","1250","-3.35546875","","","","3","0.058823529411764705","","","","","","","","","","","","","","","","","","SAMSUNG","2.76","2","GT-N7100","3264","2448","","","","0","","","0"
"270","2014-10-04 16:02:54","","","","","","","","","","","330","35.193888888888885","N","112.80944444444444","E","","","","","","","","","","","","","","","","","","","","","","","","","","","SAMSUNG","","","GT-N7100","3264","2448","","","","","","","0"
"271","2014-10-04 15:31:31","2014-10-04 15:31:31","2014-10-04 15:31:31","0220","0","2.6","0","3.7","623","0","","4752","35.20611111111111","N","112.79805555555555","E","","","160","3.828125","","","","3","0.01","","","","","","","","","","","","","","","","","","SAMSUNG","2.76","2","GT-N7100","2448","3264","","","","","","","0"
"272","2014-10-04 18:58:56","2014-10-04 18:58:56","2014-10-04 18:58:56","0220","0","2.6","0","3.7","96","0","2014-10-04 08:00:00","4782","35.17444444444444","N","113.08666666666666","E","","","1250","-3.35546875","","","","3","0.058823529411764705","","","","","","","","","","","","","","","","","","SAMSUNG","2.76","2","GT-N7100","3264","2448","","","","0","","","6"
"273","2014-09-06 20:21:01","2014-09-06 20:21:01","2014-09-06 20:21:01","0220","0","2.2","0","3.5","0","0","2014-09-06 08:00:00","720","31.240930555555558","N","121.48480986111112","E","","","688","","","","1","0","0.070004","","","","","","","","","","","","","","","","","255","HUAWEI                         ","","2","HUAWEI G750-T01                ","3120","4160","","","","0","72","72","0"
"274","2014-09-06 17:19:18","2014-09-06 17:19:18","2014-09-06 17:19:18","0220","0","2.2","1","3.5","","","","","","","","","","","57","","","","1","0","0.00165","","","","","","","","","","","","","","","","","255","HUAWEI                         ","","2","HUAWEI G750-T01                ","3120","4160","","","","0","72","72","0"
"275","2014-10-01 13:32:21","2014-10-01 13:32:21","2014-10-01 13:32:21","0220","0","2.2","0","3.5","","","","","","","","","","","66","","","","3","0","0.01001","","","","","","","","","","","","","","","","","255","HUAWEI                         ","","2","HUAWEI G750-T01                ","3120","4160","","","","0","72","72","0"
"276","2014-10-01 14:17:56","2014-10-01 14:17:56","2014-10-01 14:17:56","0220","0","2.2","0","3.5","0","0","2014-10-01 08:00:00","720","31.198413833333333","N","121.36598205555555","E","","","76","","","","3","0","0.01001","","","","","","","","","","","","","","","","","255","HUAWEI                         ","","2","HUAWEI G750-T01                ","3120","4160","","","","0","72","72","0"
"277","2014-10-01 14:17:37","2014-10-01 14:17:37","2014-10-01 14:17:37","0220","0","2.2","0","3.5","0","0","2014-10-01 08:00:00","720","31.198413833333333","N","121.36598205555555","E","","","81","","","","2","0","0.01001","","","","","","","","","","","","","","","","","255","HUAWEI                         ","","2","HUAWEI G750-T01                ","3120","4160","","","","0","72","72","0"
"278","2014-10-01 14:42:35","2014-10-01 14:42:35","2014-10-01 14:42:35","0220","0","2.2","0","3.5","0","0","2014-10-01 08:00:00","720","31.197332361111112","N","121.35689544444443","E","","","66","","","","1","0","0.019998","","","","","","","","","","","","","","","","","255","HUAWEI                         ","","2","HUAWEI G750-T01                ","3120","4160","","","","0","72","72","0"
"279","2014-09-06 20:20:24","2014-09-06 20:20:24","2014-09-06 20:20:24","0220","0","2.2","1","3.5","0","0","2014-09-06 08:00:00","720","31.240930555555558","N","121.48480986111112","E","","","686","","","","1","0","0.070004","","","","","","","","","","","","","","","","","255","HUAWEI                         ","","2","HUAWEI G750-T01                ","4160","3120","","","","0","72","72","0"
"280","2014-10-01 15:56:47","2014-10-01 15:56:47","2014-10-01 15:56:47","0220","0","2.2","0","3.5","0","0","2014-10-01 08:00:00","720","31.1933975","N","121.35641477777777","E","","","70","","","","3","0","0.019998","","","","","","","","","","","","","","","","","255","HUAWEI                         ","","2","HUAWEI G750-T01                ","3120","4160","","","","0","72","72","0"
"281","2014-10-01 15:43:53","","","","","","","","","","","358","31.193333333333335","N","121.3586111111111","E","","","","","","","","","","","","","","","","","","","","","","","","","","","HUAWEI                         ","","","HUAWEI G750-T01                ","3120","4160","","","","","","","0"
"282","2014-10-14 00:19:33","2014-10-04 11:32:37","2014-10-04 11:32:37","2.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","Protected","","65535","One","4318","1776","Inch","","","0","72","72","0"
"283","2014-10-14 00:19:34","2014-10-04 13:48:58","2014-10-04 13:48:58","2.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","Protected","","65535","One","6208","1798","Inch","","","0","72","72","0"
"284","2014-10-04 13:26:10","2014-10-04 13:26:10","2014-10-04 13:26:10","2.21","","2.8","16","3.85","1003.4507042253521","Sea level","","","35.21885555555556","N","112.79447222222223","E","","19569.28","80","7.567241379310345","","","","Program normal","0.0028169014084507044","35","","","","","","","","","","","","","","","","","Apple","","Multi-segment","iPhone 4","2592","1936","Inch","","","","72","72","6"
